,Image_path,True_label,Prediction,Scores,Confidence
57,data/test/drawing/EXP-1979-08-17-a-i0337.jpg,0,3,13.796195,0.9153206
58,data/test/drawing/EXP-1974-05-25-a-i0325_4.jpg,0,0,11.790703,0.65965515
59,data/test/drawing/IMP-1981-02-18-a-i0085_5.jpg,0,0,9.855819,0.9200546
60,data/test/drawing/GDL-1979-06-15-a-i0026_2.jpg,0,0,15.57753,0.886064
61,data/test/drawing/JDG-1966-05-31-a-i0021.jpg,0,3,11.215353,0.9142576
62,data/test/drawing/IMP-1903-01-14-a-i0031.jpg,0,3,12.619767,0.6596862
63,data/test/drawing/JDG-1974-01-17-a-i0097.jpg,0,5,8.998969,0.5521165
64,data/test/drawing/EXP-1924-06-06-a-i0046.jpg,0,5,9.575995,0.5490022
65,data/test/drawing/IMP-1915-04-08-a-i0038_2.jpg,0,3,12.761299,0.71870434
66,data/test/drawing/IMP-1925-01-09-a-i0030.jpg,0,3,11.0314,0.92000216
67,data/test/drawing/IMP-1929-10-16-a-i0005.jpg,0,0,12.209925,0.6250695
68,data/test/drawing/EXP-1969-05-13-a-i0056.jpg,0,3,17.86589,0.9729946
69,data/test/drawing/IMP-1906-12-16-a-i0013.jpg,0,3,13.841688,0.93458635
70,data/test/drawing/EXP-1966-11-25-a-i0334.jpg,0,0,11.015453,0.7385377
71,data/test/drawing/EXP-1974-05-25-a-i0325_2.jpg,0,0,9.091212,0.57768035
72,data/test/drawing/IMP-1981-02-18-a-i0085.jpg,0,0,14.060503,0.58812493
73,data/test/drawing/LCE-1915-02-13-a-i0032.jpg,0,0,11.187616,0.6075421
74,data/test/drawing/IMP-1915-05-18-a-i0007.jpg,0,0,11.471092,0.51603776
75,data/test/drawing/IMP-2001-07-17-a-i0177_2.jpg,0,3,18.978573,0.9987991
76,data/test/drawing/EXP-1932-07-26-a-i0078.jpg,0,3,7.953231,0.71048206
77,data/test/drawing/IMP-1937-02-16-a-i0012.jpg,0,3,15.666155,0.98531425
78,data/test/drawing/IMP-1984-11-06-a-i0005.jpg,0,4,10.400873,0.7853061
79,data/test/drawing/JDG-1977-06-04-a-i0219.jpg,0,4,10.864735,0.82894045
80,data/test/drawing/IMP-2001-07-17-a-i0177.jpg,0,3,19.618814,0.9996817
81,data/test/drawing/EXP-1972-07-08-a-i0361.jpg,0,4,11.052281,0.3800523
82,data/test/drawing/IMP-1936-06-23-a-i0069.jpg,0,3,16.497055,0.99007493
83,data/test/drawing/JDG-1968-10-25-a-i0086.jpg,0,0,12.925668,0.8882563
84,data/test/drawing/GDL-1975-12-13-a-i0099.jpg,0,3,15.549574,0.6377619
85,data/test/drawing/IMP-1993-09-25-a-i0275.jpg,0,0,11.436899,0.40358108
86,data/test/drawing/IMP-1904-04-09-a-i0002.jpg,0,5,17.274242,0.961947
87,data/test/drawing/GDL-1953-05-30-a-i0173.jpg,0,0,13.906239,0.9803035
88,data/test/drawing/IMP-1901-05-29-a-i0035.jpg,0,0,15.261596,0.6711166
89,data/test/title/LCE-1942-05-20-a-i0019.jpg,8,3,16.142399,0.9995123
90,data/test/title/LCE-1911-10-18-a-i0084.jpg,8,3,15.670216,0.9969093
91,data/test/title/LCE-1921-12-09-a-i0059.jpg,8,3,15.324319,0.9970221
92,data/test/title/LCE-1901-06-01-a-i0012.jpg,8,3,13.761925,0.95589745
93,data/test/title/LCE-1932-07-15-a-i0019.jpg,8,3,15.644539,0.9970867
94,data/test/title/LCE-1911-12-06-a-i0016.jpg,8,3,17.109762,0.9992138
95,data/test/title/LCE-1906-07-25-a-i0010.jpg,8,9,11.739652,0.9229466
96,data/test/title/LCE-1908-01-22-a-i0011_2.jpg,8,3,15.83374,0.99627495
97,data/test/title/LCE-1942-01-21-a-i0014.jpg,8,3,16.59394,0.99873406
98,data/test/title/LCE-1906-10-13-a-i0019.jpg,8,3,14.421898,0.9923459
99,data/test/title/LCE-1944-03-31-a-i0017.jpg,8,3,15.744871,0.9992125
100,data/test/title/LCE-1910-04-27-a-i0002.jpg,8,3,16.709488,0.99721634
101,data/test/title/LCE-1913-03-01-a-i0008.jpg,8,3,14.991045,0.9884171
102,data/test/title/LCE-1910-04-02-a-i0009.jpg,8,3,18.406975,0.99985063
103,data/test/title/LCE-1952-05-02-a-i0002.jpg,8,3,12.596245,0.9827041
104,data/test/title/LCE-1900-03-17-a-i0006.jpg,8,3,15.276461,0.99866784
105,data/test/title/LCE-1953-06-26-a-i0014.jpg,8,3,16.660833,0.999203
106,data/test/title/LCE-1912-11-23-a-i0020.jpg,8,3,14.296564,0.9937534
107,data/test/title/LCE-1914-05-15-a-i0014.jpg,8,3,12.337875,0.85293835
108,data/test/title/LCE-1908-03-07-a-i0008.jpg,8,3,15.371178,0.99772614
109,data/test/title/LCE-1905-04-08-a-i0010.jpg,8,3,11.134992,0.5480924
110,data/test/title/LCE-1948-04-05-a-i0009.jpg,8,9,11.337883,0.6836187
111,data/test/title/LCE-1931-05-08-a-i0014.jpg,8,3,18.674911,0.99975306
112,data/test/title/LCE-1913-04-09-a-i0015.jpg,8,3,16.13572,0.99485815
113,data/test/title/LCE-1900-08-29-a-i0011.jpg,8,3,11.776539,0.87134093
114,data/test/title/LCE-1912-10-19-a-i0010.jpg,8,3,17.533848,0.9995203
115,data/test/title/LCE-1907-01-01-a-i0016.jpg,8,3,16.768688,0.99892235
116,data/test/title/LCE-1919-12-12-a-i0013.jpg,8,3,15.737448,0.995362
117,data/test/title/LCE-1909-08-11-a-i0007_2.jpg,8,3,15.701494,0.99897325
118,data/test/title/LCE-1914-06-19-a-i0015.jpg,8,3,15.88151,0.99819773
119,data/test/title/LCE-1904-07-02-a-i0002.jpg,8,3,13.416092,0.79387176
120,data/test/title/LCE-1904-06-15-a-i0019.jpg,8,3,14.066895,0.986736
121,data/test/title/LCE-1943-01-27-a-i0017.jpg,8,3,16.080078,0.99928814
122,data/test/title/LCE-1908-08-05-a-i0017.jpg,8,3,16.30649,0.9986646
123,data/test/title/LCE-1904-01-20-a-i0002.jpg,8,3,16.016754,0.9961235
124,data/test/title/LCE-1908-03-28-a-i0012.jpg,8,3,16.561897,0.997789
125,data/test/title/LCE-1914-07-10-a-i0015.jpg,8,3,15.287143,0.9957119
126,data/test/title/LCE-1906-06-06-a-i0018.jpg,8,3,10.171209,0.9015489
127,data/test/title/LCE-1912-10-12-a-i0009.jpg,8,3,17.883194,0.99926955
128,data/test/title/LCE-1958-06-16-a-i0011.jpg,8,3,13.989429,0.99767154
129,data/test/title/LCE-1935-06-10-a-i0011.jpg,8,3,17.428675,0.9998386
130,data/test/title/LCE-1914-05-01-a-i0002.jpg,8,3,13.329662,0.98378223
131,data/test/title/LCE-1903-04-15-a-i0005.jpg,8,3,13.215843,0.99424225
132,data/test/title/LCE-1913-01-08-a-i0015.jpg,8,3,18.37682,0.99972576
133,data/test/title/LCE-1904-07-27-a-i0010.jpg,8,9,11.549668,0.622931
134,data/test/title/LCE-1920-12-03-a-i0084.jpg,8,3,16.621145,0.9980336
135,data/test/title/LCE-1907-12-28-a-i0001.jpg,8,9,11.153546,0.8208969
136,data/test/title/LCE-1931-07-10-a-i0012.jpg,8,3,13.73415,0.9872573
137,data/test/title/LCE-1941-08-18-a-i0015.jpg,8,3,15.30624,0.9977186
138,data/test/title/LCE-1901-02-16-a-i0011.jpg,8,3,14.098398,0.9944423
139,data/test/title/LCE-1942-01-02-a-i0012.jpg,8,3,16.840479,0.99684805
140,data/test/title/LCE-1907-08-14-a-i0009.jpg,8,3,16.443974,0.99934155
141,data/test/title/LCE-1933-10-09-a-i0017.jpg,8,3,19.125053,0.9997255
142,data/test/title/LCE-1914-05-11-a-i0016.jpg,8,3,14.165901,0.98523915
143,data/test/title/LCE-1911-10-18-a-i0002.jpg,8,3,17.500622,0.99799395
144,data/test/title/LCE-1919-07-12-a-i0020.jpg,8,9,10.9878435,0.7796588
145,data/test/title/LCE-1902-02-19-a-i0007.jpg,8,3,16.409052,0.9994702
146,data/test/title/LCE-1913-02-15-a-i0009.jpg,8,3,15.960188,0.99846566
147,data/test/title/LCE-1909-05-01-a-i0001.jpg,8,9,11.994574,0.8525988
148,data/test/title/LCE-1943-01-27-a-i0008.jpg,8,9,10.198132,0.84138
149,data/test/title/LCE-1950-02-24-a-i0001.jpg,8,3,18.81107,0.99993026
150,data/test/title/LCE-1948-09-17-a-i0020.jpg,8,3,17.165382,0.9997925
151,data/test/title/LCE-1906-06-09-a-i0002.jpg,8,3,17.782806,0.9994135
152,data/test/title/LCE-1933-02-01-a-i0009.jpg,8,9,11.8611355,0.714632
153,data/test/title/LCE-1906-03-14-a-i0020.jpg,8,3,15.54697,0.9896456
154,data/test/title/LCE-1926-12-24-a-i0057.jpg,8,3,15.710662,0.99273527
155,data/test/title/LCE-1915-04-17-a-i0011.jpg,8,3,15.472654,0.9965951
156,data/test/title/LCE-1923-03-09-a-i0051.jpg,8,3,15.361138,0.9975229
157,data/test/title/LCE-1948-06-09-a-i0015.jpg,8,3,16.289303,0.99972373
158,data/test/title/LCE-1933-09-15-a-i0015.jpg,8,3,15.531828,0.9947201
159,data/test/title/LCE-1910-12-31-a-i0018.jpg,8,3,14.647363,0.99508435
160,data/test/title/LCE-1908-10-07-a-i0011.jpg,8,3,14.763212,0.9907582
161,data/test/title/LCE-1952-02-27-a-i0002.jpg,8,3,14.082495,0.9941345
162,data/test/title/LCE-1908-09-26-a-i0010.jpg,8,3,17.746387,0.99957496
163,data/test/title/LCE-1915-04-07-a-i0012.jpg,8,3,14.883672,0.9925364
164,data/test/title/LCE-1906-02-03-a-i0003.jpg,8,3,10.358513,0.77573526
165,data/test/title/LCE-1915-12-08-a-i0013.jpg,8,3,16.20027,0.9983369
166,data/test/title/LCE-1904-03-09-a-i0001.jpg,8,3,14.902132,0.99522734
167,data/test/title/LCE-1933-05-03-a-i0012.jpg,8,3,16.59832,0.99949014
168,data/test/title/LCE-1949-12-19-a-i0016.jpg,8,3,16.473835,0.9987686
169,data/test/graph/GDL-1989-04-17-a-i0064.jpg,2,2,16.77199,0.99987423
170,data/test/graph/JDG-1976-01-09-a-i0041.jpg,2,2,16.478016,0.9996315
171,data/test/graph/EXP-1903-12-16-a-i0044.jpg,2,2,14.884414,0.9971558
172,data/test/graph/EXP-1962-11-21-a-i0136.jpg,2,2,18.06919,0.99970514
173,data/test/graph/EXP-1935-03-04-a-i0105.jpg,2,2,17.425522,0.99943703
174,data/test/graph/EXP-1923-08-21-a-i0071.jpg,2,2,11.71549,0.97575694
175,data/test/graph/EXP-1912-02-02-a-i0108.jpg,2,2,13.934407,0.99438184
176,data/test/graph/GDL-1979-02-05-a-i0102.jpg,2,2,18.366344,0.9997296
177,data/test/graph/JDG-1908-10-10-a-i0031.jpg,2,2,12.974473,0.95771307
178,data/test/graph/EXP-1911-12-09-a-i0115.jpg,2,2,13.850149,0.9915234
179,data/test/graph/EXP-1951-01-29-a-i0116.jpg,2,2,17.357695,0.99841547
180,data/test/graph/EXP-1921-08-31-a-i0070.jpg,2,2,11.681192,0.9649042
181,data/test/graph/EXP-1916-01-19-a-i0064.jpg,2,2,13.950779,0.96788156
182,data/test/graph/EXP-1913-04-28-a-i0115.jpg,2,2,13.008165,0.94556
183,data/test/graph/EXP-1923-03-16-a-i0102.jpg,2,2,13.75494,0.9251723
184,data/test/graph/EXP-1912-11-26-a-i0106.jpg,2,2,12.253542,0.9370914
185,data/test/graph/EXP-1945-04-05-a-i0192.jpg,2,2,18.065578,0.99960285
186,data/test/graph/EXP-1923-03-21-a-i0095.jpg,2,2,8.992689,0.7045291
187,data/test/graph/EXP-1970-01-17-a-i0061.jpg,2,2,17.013376,0.9998493
188,data/test/graph/GDL-1989-04-17-a-i0064_2.jpg,2,2,15.569346,0.99902105
189,data/test/graph/JDG-1997-05-01-a-i0235.jpg,2,2,14.428391,0.9991953
190,data/test/graph/EXP-1913-02-21-a-i0127.jpg,2,2,13.150463,0.95341474
191,data/test/graph/EXP-1908-07-09-a-i0073_2.jpg,2,3,9.98517,0.48252004
192,data/test/graph/GDL-1979-10-09-a-i0095.jpg,2,2,16.416086,0.99990296
193,data/test/graph/IMP-1994-10-29-a-i0103.jpg,2,2,14.26108,0.99786144
194,data/test/graph/EXP-1913-09-08-a-i0104.jpg,2,2,13.620785,0.95984703
195,data/test/graph/EXP-1918-02-08-a-i0068.jpg,2,2,10.084145,0.729109
196,data/test/graph/EXP-1936-05-22-a-i0112.jpg,2,2,17.06436,0.9986124
197,data/test/graph/GDL-1996-02-01-a-i0256.jpg,2,2,14.655526,0.9950959
198,data/test/graph/EXP-1931-10-26-a-i0101_2.jpg,2,2,17.251411,0.9976942
199,data/test/graph/EXP-1913-11-07-a-i0100.jpg,2,2,16.480171,0.9910712
200,data/test/graph/EXP-1903-11-30-a-i0052.jpg,2,2,15.366602,0.99846953
201,data/test/graph/EXP-1920-10-02-a-i0159.jpg,2,2,13.292376,0.8933709
202,data/test/graph/EXP-1948-05-28-a-i0189.jpg,2,2,16.664145,0.99738604
203,data/test/graph/JDG-1907-09-14-a-i0064.jpg,2,2,14.560667,0.9917916
204,data/test/graph/EXP-1915-02-26-a-i0072.jpg,2,2,17.157562,0.9988563
205,data/test/other/LCE-1926-11-05-a-i0060.jpg,9,3,9.234454,0.92997324
206,data/test/other/IMP-1995-08-12-a-i0127.jpg,9,3,9.754248,0.6571889
207,data/test/other/LCE-1941-01-03-a-i0020.jpg,9,3,10.268554,0.9435199
208,data/test/other/LCE-1994-10-05-a-i0047.jpg,9,3,12.263973,0.93089926
209,data/test/game/EXP-1976-05-15-a-i0373.jpg,1,2,11.771217,0.8716386
210,data/test/game/IMP-2017-11-18-a-i0260.jpg,1,1,11.448803,0.8019426
211,data/test/game/JDG-1947-12-27-a-i0052.jpg,1,5,9.353992,0.58342004
212,data/test/game/IMP-1941-10-18-a-i0034.jpg,1,1,6.693805,0.42151344
213,data/test/game/IMP-1973-09-01-a-i0208.jpg,1,1,11.532567,0.7950627
214,data/test/game/EXP-2017-07-07-a-i0104.jpg,1,1,9.650417,0.9008445
215,data/test/game/GDL-1964-05-30-a-i0320.jpg,1,1,12.788507,0.54451984
216,data/test/game/JDG-1988-01-20-a-i0172.jpg,1,2,11.350992,0.83994853
217,data/test/game/JDG-1942-06-09-a-i0052.jpg,1,1,9.98113,0.8427619
218,data/test/game/GDL-1915-07-04-a-i0099.jpg,1,3,14.649254,0.528087
219,data/test/game/JDG-1987-11-06-a-i0201.jpg,1,1,11.952271,0.9041353
220,data/test/game/IMP-1981-10-23-a-i0114.jpg,1,6,8.261283,0.5213051
221,data/test/game/IMP-1958-06-25-a-i0118.jpg,1,1,12.025246,0.9592111
222,data/test/game/GDL-1961-04-08-a-i0326.jpg,1,1,11.3794365,0.8680951
223,data/test/game/EXP-2000-11-14-a-i0347_2.jpg,1,2,11.313028,0.56892896
224,data/test/game/EXP-1972-06-12-a-i0345_2.jpg,1,1,12.187377,0.9118224
225,data/test/game/EXP-1967-09-29-a-i0450_2.jpg,1,1,12.618031,0.7394335
226,data/test/game/IMP-2002-05-06-a-i0141.jpg,1,1,11.781475,0.8068082
227,data/test/game/GDL-1938-09-18-a-i0054.jpg,1,3,10.415478,0.43285465
228,data/test/game/GDL-1926-07-12-a-i0063_2.jpg,1,1,8.238842,0.73743963
229,data/test/game/IMP-1973-10-31-a-i0019.jpg,1,1,10.1501875,0.5614908
230,data/test/game/GDL-1974-11-02-a-i0180_9.jpg,1,2,16.181671,0.9864201
231,data/test/game/EXP-1956-03-05-a-i0103.jpg,1,1,12.6276655,0.8709531
232,data/test/game/GDL-1964-05-30-a-i0320_6.jpg,1,1,9.896518,0.6228652
233,data/test/game/GDL-1971-03-06-a-i0329.jpg,1,1,11.406475,0.7461353
234,data/test/game/EXP-2013-08-14-a-i0109.jpg,1,1,8.50511,0.8888269
235,data/test/game/JDG-1974-05-18-a-i0221_2.jpg,1,1,10.044987,0.59959257
236,data/test/game/EXP-2009-03-18-a-i0136.jpg,1,1,10.983969,0.985095
237,data/test/game/EXP-1939-12-13-a-i0083.jpg,1,2,10.60273,0.624725
238,data/test/game/EXP-1965-10-04-a-i0242.jpg,1,1,7.6305118,0.79683816
239,data/test/game/JDG-1974-09-14-a-i0221.jpg,1,1,10.990771,0.44573045
240,data/test/game/IMP-1989-07-01-a-i0086_3.jpg,1,1,10.293615,0.5761004
241,data/test/game/GDL-1958-03-15-a-i0317.jpg,1,2,13.310333,0.49008313
242,data/test/game/EXP-2011-10-25-a-i0292.jpg,1,1,11.995789,0.7628747
243,data/test/game/IMP-1985-07-06-a-i0063.jpg,1,1,10.211187,0.8162463
244,data/test/game/IMP-2008-10-15-a-i0133_3.jpg,1,1,11.518072,0.9088292
245,data/test/game/IMP-1967-05-03-a-i0276.jpg,1,1,12.345686,0.8383335
246,data/test/game/EXP-1981-09-01-a-i0332.jpg,1,1,9.816481,0.5478034
247,data/test/game/JDG-1943-06-09-a-i0074.jpg,1,2,10.965,0.4836744
248,data/test/game/EXP-1936-02-14-a-i0035.jpg,1,1,9.236855,0.45047027
249,data/test/game/EXP-1981-09-01-a-i0332_3.jpg,1,4,12.55776,0.9828547
250,data/test/game/EXP-1996-12-30-a-i0048.jpg,1,1,10.988473,0.6577691
251,data/test/game/EXP-2014-07-11-a-i0125.jpg,1,1,10.44179,0.9550388
252,data/test/game/EXP-1959-02-20-a-i0098.jpg,1,1,12.843586,0.6413542
253,data/test/game/JDG-1936-02-07-a-i0064.jpg,1,1,6.8275375,0.3615566
254,data/test/comic/IMP-1965-03-13-a-i0144.jpg,4,3,14.033474,0.88354605
255,data/test/comic/IMP-1957-11-02-a-i0173_5.jpg,4,4,11.474156,0.97603226
256,data/test/comic/GDL-1936-12-18-a-i0041.jpg,4,3,13.663,0.7342057
257,data/test/comic/IMP-1992-12-19-a-i0198_2.jpg,4,4,14.72056,0.99303246
258,data/test/comic/IMP-1960-08-06-a-i0090_4.jpg,4,3,9.9963665,0.81232995
259,data/test/comic/IMP-1961-11-01-a-i0016.jpg,4,4,13.8713665,0.99373996
260,data/test/comic/LCE-1999-01-22-a-i0030.jpg,4,4,11.185541,0.6728327
261,data/test/comic/IMP-1960-08-06-a-i0090_7.jpg,4,5,9.2667265,0.5367897
262,data/test/comic/EXP-1956-07-25-a-i0105.jpg,4,4,10.888119,0.94462997
263,data/test/comic/IMP-1957-12-16-a-i0087.jpg,4,4,11.435221,0.98973125
264,data/test/comic/EXP-1965-12-24-a-i0313_3.jpg,4,4,17.529146,0.99995124
265,data/test/comic/IMP-2012-09-01-a-i0115.jpg,4,4,14.188207,0.9999269
266,data/test/comic/EXP-1959-02-20-a-i0098_4.jpg,4,4,14.303539,0.9994357
267,data/test/comic/IMP-1974-02-12-a-i0183.jpg,4,4,13.20377,0.9949361
268,data/test/comic/IMP-1965-03-13-a-i0144_3.jpg,4,5,11.312851,0.6155805
269,data/test/comic/EXP-1958-05-20-a-i0092_3.jpg,4,4,11.95936,0.987844
270,data/test/comic/LCE-1969-05-19-a-i0016_3.jpg,4,4,16.68485,0.9999335
271,data/test/comic/IMP-1979-12-03-a-i0187.jpg,4,4,12.907366,0.9503966
272,data/test/comic/IMP-1993-04-16-a-i0150.jpg,4,3,9.679949,0.78176093
273,data/test/comic/EXP-1966-07-15-a-i0238.jpg,4,4,9.210621,0.8927458
274,data/test/comic/EXP-1966-07-16-a-i0254_6.jpg,4,5,9.812027,0.5912518
275,data/test/comic/IMP-1959-12-05-a-i0123.jpg,4,3,9.880042,0.81383884
276,data/test/comic/EXP-1979-12-29-a-i0132.jpg,4,4,10.79236,0.83781254
277,data/test/comic/IMP-2012-10-15-a-i0103.jpg,4,4,14.712498,0.9997056
278,data/test/comic/EXP-1989-08-16-a-i0308_4.jpg,4,4,13.541565,0.9949018
279,data/test/comic/EXP-1958-01-21-a-i0185.jpg,4,4,11.262772,0.66118866
280,data/test/comic/EXP-1967-01-26-a-i0258_3.jpg,4,4,16.000957,0.9998919
281,data/test/comic/EXP-1965-01-28-a-i0311.jpg,4,4,12.780321,0.99783105
282,data/test/comic/EXP-2004-11-03-a-i0131_2.jpg,4,4,11.715944,0.9135624
283,data/test/comic/EXP-1998-11-11-a-i0396.jpg,4,4,11.593297,0.9569921
284,data/test/comic/EXP-1968-06-14-a-i0472.jpg,4,4,13.197685,0.9969272
285,data/test/comic/EXP-2000-03-18-a-i0362.jpg,4,4,10.12771,0.8946766
286,data/test/comic/EXP-1976-12-31-a-i0420.jpg,4,4,16.636288,0.99979764
287,data/test/comic/EXP-1962-01-05-a-i0084_2.jpg,4,4,17.671082,0.99997866
288,data/test/comic/IMP-1949-09-09-a-i0013.jpg,4,3,11.831018,0.50299686
289,data/test/comic/EXP-1940-04-09-a-i0069.jpg,4,4,10.288978,0.96006596
290,data/test/comic/IMP-1942-05-29-a-i0016.jpg,4,3,11.327421,0.55577475
291,data/test/comic/IMP-1959-02-06-a-i0032.jpg,4,3,12.528355,0.8823289
292,data/test/comic/GDL-1915-12-05-a-i0098.jpg,4,0,6.4267716,0.44993767
293,data/test/comic/IMP-1947-07-04-a-i0016.jpg,4,5,11.829098,0.8581897
294,data/test/map/GDL-1907-04-02-a-i0069.jpg,5,5,16.485907,0.9963624
295,data/test/map/GDL-1950-05-17-a-i0056.jpg,5,5,20.246233,0.9999722
296,data/test/map/GDL-1991-06-01-a-i0298.jpg,5,5,17.002022,0.9998779
297,data/test/map/LCE-1998-03-06-a-i0015_2.jpg,5,5,17.429195,0.9992772
298,data/test/map/GDL-1941-07-15-a-i0121.jpg,5,5,18.831556,0.9999424
299,data/test/map/IMP-1960-01-16-a-i0024.jpg,5,5,15.210501,0.99891996
300,data/test/map/EXP-1992-02-14-a-i0439_3.jpg,5,5,11.800056,0.996311
301,data/test/map/EXP-1957-07-04-a-i0103_2.jpg,5,5,20.866455,0.9999814
302,data/test/map/JDG-1987-04-10-a-i0203_2.jpg,5,5,16.285213,0.99902177
303,data/test/map/EXP-2009-01-31-a-i0302_2.jpg,5,5,14.38429,0.9988475
304,data/test/map/JDG-1959-02-02-a-i0018.jpg,5,5,16.336418,0.99473697
305,data/test/map/EXP-2003-09-29-a-i0014.jpg,5,5,18.427755,0.99995196
306,data/test/map/GDL-1918-12-02-a-i0002.jpg,5,5,20.501734,0.9999163
307,data/test/map/EXP-2017-08-02-a-i0209.jpg,5,5,13.384193,0.9956791
308,data/test/map/JDG-1940-03-08-a-i0008.jpg,5,5,18.030916,0.9999405
