File Path,Prompt,Class Name,Predicted Text,Prompt ID,Number of Shots
../data/test/title/LCE-1900-08-29-a-i0011.jpg,<image>The type of this image is,title,The type of this image is a letter. The type of this image is a drawing. The type of this image is a logo,4,1
../data/test/title/LCE-1915-04-07-a-i0012.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1908-01-22-a-i0011_2.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1911-10-18-a-i0002.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1919-12-12-a-i0013.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1958-06-16-a-i0011.jpg,<image>The type of this image is,title,The type of this image is a logo.<|endofchunk|>,4,1
../data/test/title/LCE-1903-04-15-a-i0005.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1906-07-25-a-i0010.jpg,<image>The type of this image is,title,The type of this image is a number.<|endofchunk|>,4,1
../data/test/title/LCE-1912-10-12-a-i0009.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1915-12-08-a-i0013.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1932-07-15-a-i0019.jpg,<image>The type of this image is,title,The type of this image is a capital letter. The type of this image is a logo. The type of this image is a,4,1
../data/test/title/LCE-1900-03-17-a-i0006.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1914-05-11-a-i0016.jpg,<image>The type of this image is,title,The type of this image is a letter. The type of this image is a drawing. The type of this image is a logo,4,1
../data/test/title/LCE-1907-12-28-a-i0001.jpg,<image>The type of this image is,title,The type of this image is a letter.<|endofchunk|>,4,1
../data/test/title/LCE-1933-09-15-a-i0015.jpg,<image>The type of this image is,title,The type of this image is a capital letter. The type of this image is a logo. The type of this image is a,4,1
../data/test/title/LCE-1919-07-12-a-i0020.jpg,<image>The type of this image is,title,The type of this image is a number. The type of this image is a logo. The type of this image is a drawing,4,1
../data/test/title/LCE-1905-04-08-a-i0010.jpg,<image>The type of this image is,title,The type of this image is a number.<|endofchunk|>,4,1
../data/test/title/LCE-1950-02-24-a-i0001.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1914-05-01-a-i0002.jpg,<image>The type of this image is,title,The type of this image is a letter. The type of this image is a drawing. The type of this image is a logo,4,1
../data/test/title/LCE-1920-12-03-a-i0084.jpg,<image>The type of this image is,title,The type of this image is a capital letter. The type of this image is a title. The type of this image is a,4,1
../data/test/title/LCE-1941-08-18-a-i0015.jpg,<image>The type of this image is,title,The type of this image is a capital letter. The type of this image is a logo. The type of this image is a,4,1
../data/test/title/LCE-1942-05-20-a-i0019.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1908-09-26-a-i0010.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1908-03-28-a-i0012.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1914-07-10-a-i0015.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1921-12-09-a-i0059.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1915-04-17-a-i0011.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1904-01-20-a-i0002.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1914-06-19-a-i0015.jpg,<image>The type of this image is,title,The type of this image is a capital letter. The type of this image is a title. The type of this image is a,4,1
../data/test/title/LCE-1901-02-16-a-i0011.jpg,<image>The type of this image is,title,The type of this image is a word.<|endofchunk|>,4,1
../data/test/title/LCE-1931-05-08-a-i0014.jpg,<image>The type of this image is,title,The type of this image is a letter. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1926-12-24-a-i0057.jpg,<image>The type of this image is,title,The type of this image is a capital letter. The type of this image is a title. The type of this image is a,4,1
../data/test/title/LCE-1942-01-21-a-i0014.jpg,<image>The type of this image is,title,The type of this image is a capital letter. The type of this image is a logo. The type of this image is a,4,1
../data/test/title/LCE-1914-05-15-a-i0014.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1953-06-26-a-i0014.jpg,<image>The type of this image is,title,The type of this image is a letter. The type of this image is a drawing. The type of this image is a logo,4,1
../data/test/title/LCE-1952-05-02-a-i0002.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1901-06-01-a-i0012.jpg,<image>The type of this image is,title,The type of this image is a letter. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1909-08-11-a-i0007_2.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1910-04-02-a-i0009.jpg,<image>The type of this image is,title,The type of this image is a capital letter. The type of this image is a title. The type of this image is a,4,1
../data/test/title/LCE-1904-03-09-a-i0001.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1904-07-27-a-i0010.jpg,<image>The type of this image is,title,The type of this image is a number.<|endofchunk|>,4,1
../data/test/title/LCE-1906-06-09-a-i0002.jpg,<image>The type of this image is,title,The type of this image is a letter. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1906-06-06-a-i0018.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1906-10-13-a-i0019.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1931-07-10-a-i0012.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1933-02-01-a-i0009.jpg,<image>The type of this image is,title,The type of this image is a number.<|endofchunk|>,4,1
../data/test/title/LCE-1913-04-09-a-i0015.jpg,<image>The type of this image is,title,The type of this image is a capital letter. The type of this image is a title. The type of this image is a,4,1
../data/test/title/LCE-1910-12-31-a-i0018.jpg,<image>The type of this image is,title,The type of this image is a capital letter. The type of this image is a logo. The type of this image is a,4,1
../data/test/title/LCE-1902-02-19-a-i0007.jpg,<image>The type of this image is,title,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/title/LCE-1948-04-05-a-i0009.jpg,<image>The type of this image is,title,The type of this image is a number.<|endofchunk|>,4,1
../data/test/map/GDL-1991-06-01-a-i0298.jpg,<image>The type of this image is,map,The type of this image is a weather map. The type of this image is a map. The type of this image is a,4,1
../data/test/map/EXP-1992-02-14-a-i0439_3.jpg,<image>The type of this image is,map,The type of this image is a map of Europe. The type of this image is a photograph. The type of this image is,4,1
../data/test/map/JDG-1940-03-08-a-i0008.jpg,<image>The type of this image is,map,The type of this image is a map.<|endofchunk|>,4,1
../data/test/map/EXP-1957-07-04-a-i0103_2.jpg,<image>The type of this image is,map,The type of this image is a map of a railway. The type of this image is a photograph. The type of this image,4,1
../data/test/map/EXP-1979-10-23-a-i0132_2.jpg,<image>The type of this image is,map,The type of this image is a map.<|endofchunk|>,4,1
../data/test/map/IMP-1960-01-16-a-i0024.jpg,<image>The type of this image is,map,The type of this image is a map.<|endofchunk|>,4,1
../data/test/map/EXP-2003-09-29-a-i0014.jpg,<image>The type of this image is,map,The type of this image is a map.<|endofchunk|>,4,1
../data/test/map/GDL-1907-04-02-a-i0069.jpg,<image>The type of this image is,map,The type of this image is a map of a mine. The type of this image is a photograph. The type of this image,4,1
../data/test/map/JDG-1959-02-02-a-i0018.jpg,<image>The type of this image is,map,The type of this image is a map of Switzerland. The type of this image is a photograph. The type of this image is,4,1
../data/test/map/GDL-1950-05-17-a-i0056.jpg,<image>The type of this image is,map,The type of this image is a map. The type of this image is a painting. The type of this image is a photograph,4,1
../data/test/map/EXP-2017-08-02-a-i0209.jpg,<image>The type of this image is,map,The type of this image is a newspaper.<|endofchunk|>,4,1
../data/test/map/GDL-1918-12-02-a-i0002.jpg,<image>The type of this image is,map,The type of this image is a map.<|endofchunk|>,4,1
../data/test/map/EXP-2009-01-31-a-i0302_2.jpg,<image>The type of this image is,map,The type of this image is a weather map. The type of this image is a map. The type of this image is a,4,1
../data/test/map/LCE-1998-03-06-a-i0015_2.jpg,<image>The type of this image is,map,The type of this image is a map.<|endofchunk|>,4,1
../data/test/map/GDL-1941-07-15-a-i0121.jpg,<image>The type of this image is,map,The type of this image is a map.<|endofchunk|>,4,1
../data/test/map/JDG-1987-04-10-a-i0203_2.jpg,<image>The type of this image is,map,The type of this image is a map.<|endofchunk|>,4,1
../data/test/logo/JDG-1925-08-29-a-i0041.jpg,<image>The type of this image is,logo,The type of this image is a coat of arms. The type of this image is a logo. The type of this image is,4,1
../data/test/logo/JDG-1977-12-17-a-i0244.jpg,<image>The type of this image is,logo,The type of this image is a logo.<|endofchunk|>,4,1
../data/test/logo/LCE-1977-11-18-a-i0010.jpg,<image>The type of this image is,logo,The type of this image is a logo.<|endofchunk|>,4,1
../data/test/logo/EXP-1979-05-04-a-i0025.jpg,<image>The type of this image is,logo,The type of this image is a badge. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/logo/LCE-1952-08-29-a-i0021.jpg,<image>The type of this image is,logo,The type of this image is a label. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/logo/LCE-1939-02-22-a-i0036.jpg,<image>The type of this image is,logo,The type of this image is a book cover. The type of this image is a logo. The type of this image is a,4,1
../data/test/logo/LCE-1981-02-17-a-i0063_2.jpg,<image>The type of this image is,logo,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/logo/IMP-1979-12-27-a-i0050.jpg,<image>The type of this image is,logo,The type of this image is a newspaper.<|endofchunk|>,4,1
../data/test/logo/JDG-1907-11-03-a-i0012.jpg,<image>The type of this image is,logo,The type of this image is a stamp.<|endofchunk|>,4,1
../data/test/logo/IMP-1973-01-30-a-i0025.jpg,<image>The type of this image is,logo,The type of this image is a collage. The type of this image is a painting. The type of this image is a,4,1
../data/test/logo/LCE-1909-05-26-a-i0023.jpg,<image>The type of this image is,logo,The type of this image is a label. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/logo/GDL-1978-02-27-a-i0145.jpg,<image>The type of this image is,logo,The type of this image is a drawing of a rooster. The type of this image is a logo. The type of this,4,1
../data/test/logo/JDG-1909-10-12-a-i0099.jpg,<image>The type of this image is,logo,The type of this image is a cross. The type of this image is a drawing. The type of this image is a logo,4,1
../data/test/logo/IMP-1915-06-08-a-i0031.jpg,<image>The type of this image is,logo,The type of this image is a musical notation. The type of this image is a painting. The type of this image is a,4,1
../data/test/logo/LCE-1924-03-03-a-i0033.jpg,<image>The type of this image is,logo,The type of this image is a postcard. The type of this image is a newspaper. The type of this image is a,4,1
../data/test/logo/EXP-1923-03-21-a-i0023.jpg,<image>The type of this image is,logo,The type of this image is a label.<|endofchunk|>,4,1
../data/test/logo/JDG-1907-12-13-a-i0050.jpg,<image>The type of this image is,logo,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/logo/LCE-1970-06-23-a-i0095_2.jpg,<image>The type of this image is,logo,The type of this image is a coat of arms.<|endofchunk|>,4,1
../data/test/logo/IMP-1980-04-03-a-i0263.jpg,<image>The type of this image is,logo,The type of this image is a logo.<|endofchunk|>,4,1
../data/test/logo/LCE-1903-12-23-a-i0048.jpg,<image>The type of this image is,logo,The type of this image is a comic strip. The type of this image is a logo. The type of this image is a,4,1
../data/test/logo/LCE-1952-05-16-a-i0010.jpg,<image>The type of this image is,logo,The type of this image is a newspaper advertisement. The type of this image is a poster. The type of this image is a,4,1
../data/test/logo/EXP-1966-11-11-a-i0429.jpg,<image>The type of this image is,logo,The type of this image is a logo.<|endofchunk|>,4,1
../data/test/logo/LCE-1908-11-04-a-i0048.jpg,<image>The type of this image is,logo,The type of this image is a coat of arms.<|endofchunk|>,4,1
../data/test/logo/IMP-1915-03-27-a-i0043.jpg,<image>The type of this image is,logo,The type of this image is a musical score. The type of this image is a painting. The type of this image is a,4,1
../data/test/logo/LCE-1929-06-14-a-i0044.jpg,<image>The type of this image is,logo,The type of this image is a label.<|endofchunk|>,4,1
../data/test/logo/EXP-2003-01-31-a-i0051.jpg,<image>The type of this image is,logo,The type of this image is a stamp.<|endofchunk|>,4,1
../data/test/logo/LCE-1904-11-26-a-i0031.jpg,<image>The type of this image is,logo,The type of this image is a label.<|endofchunk|>,4,1
../data/test/logo/EXP-2017-10-24-a-i0150.jpg,<image>The type of this image is,logo,The type of this image is a postcard.<|endofchunk|>,4,1
../data/test/logo/IMP-2016-11-03-a-i0254.jpg,<image>The type of this image is,logo,The type of this image is a logo.<|endofchunk|>,4,1
../data/test/logo/LCE-1970-04-14-a-i0026.jpg,<image>The type of this image is,logo,The type of this image is a logo.<|endofchunk|>,4,1
../data/test/logo/IMP-2014-01-03-a-i0088.jpg,<image>The type of this image is,logo,The type of this image is a document. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/logo/LCE-1952-05-09-a-i0053_2.jpg,<image>The type of this image is,logo,The type of this image is a poster.<|endofchunk|>,4,1
../data/test/logo/EXP-2005-11-16-a-i0232_2.jpg,<image>The type of this image is,logo,The type of this image is a logo.<|endofchunk|>,4,1
../data/test/logo/GDL-1965-04-27-a-i0119.jpg,<image>The type of this image is,logo,The type of this image is a label. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/logo/JDG-1982-07-05-a-i0042.jpg,<image>The type of this image is,logo,The type of this image is a quote. The type of this image is a logo. The type of this image is a painting,4,1
../data/test/logo/EXP-2016-03-11-a-i0182.jpg,<image>The type of this image is,logo,The type of this image is a logo.<|endofchunk|>,4,1
../data/test/logo/EXP-1906-02-05-a-i0060.jpg,<image>The type of this image is,logo,The type of this image is a label.<|endofchunk|>,4,1
../data/test/logo/LCE-1903-11-04-a-i0027.jpg,<image>The type of this image is,logo,The type of this image is a poster.<|endofchunk|>,4,1
../data/test/logo/IMP-1963-03-12-a-i0199.jpg,<image>The type of this image is,logo,The type of this image is a logo.<|endofchunk|>,4,1
../data/test/logo/JDG-1970-04-09-a-i0185.jpg,<image>The type of this image is,logo,The type of this image is a stamp.<|endofchunk|>,4,1
../data/test/logo/IMP-1996-03-27-a-i0210_2.jpg,<image>The type of this image is,logo,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/logo/LCE-1923-06-22-a-i0016.jpg,<image>The type of this image is,logo,The type of this image is a label. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/logo/EXP-1953-05-30-a-i0157.jpg,<image>The type of this image is,logo,The type of this image is a label.<|endofchunk|>,4,1
../data/test/logo/LCE-1975-02-14-a-i0004.jpg,<image>The type of this image is,logo,The type of this image is a sign.<|endofchunk|>,4,1
../data/test/logo/IMP-1990-08-22-a-i0508.jpg,<image>The type of this image is,logo,The type of this image is a logo. The type of this image is a logo. The type of this image is a logo,4,1
../data/test/game/IMP-2002-05-06-a-i0141.jpg,<image>The type of this image is,game,The type of this image is a crossword. The type of this image is a painting. The type of this image is a,4,1
../data/test/game/GDL-1926-07-12-a-i0063_2.jpg,<image>The type of this image is,game,The type of this image is a wordsearch.<|endofchunk|>,4,1
../data/test/game/IMP-2008-10-15-a-i0133_3.jpg,<image>The type of this image is,game,The type of this image is a crossword. The type of this image is a painting. The type of this image is a,4,1
../data/test/game/IMP-1985-07-06-a-i0063.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle. The type of this image is a painting. The type of this image is,4,1
../data/test/game/EXP-1936-02-14-a-i0035.jpg,<image>The type of this image is,game,The type of this image is a chess board. The type of this image is a painting. The type of this image is a,4,1
../data/test/game/GDL-1971-03-06-a-i0329.jpg,<image>The type of this image is,game,The type of this image is a chess diagram. The type of this image is a photograph. The type of this image is a,4,1
../data/test/game/EXP-1939-12-13-a-i0083.jpg,<image>The type of this image is,game,The type of this image is a crossword. The type of this image is a painting. The type of this image is a,4,1
../data/test/game/JDG-1974-09-14-a-i0221.jpg,<image>The type of this image is,game,The type of this image is a crossword. The type of this image is a painting. The type of this image is a,4,1
../data/test/game/JDG-1943-06-09-a-i0074.jpg,<image>The type of this image is,game,The type of this image is a checkerboard. The type of this image is a photograph. The type of this image is,4,1
../data/test/game/EXP-1996-12-30-a-i0048.jpg,<image>The type of this image is,game,The type of this image is a crossword. The type of this image is a painting. The type of this image is a,4,1
../data/test/game/IMP-1958-06-25-a-i0118.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle. The type of this image is a painting. The type of this image is,4,1
../data/test/game/EXP-1981-09-01-a-i0332_3.jpg,<image>The type of this image is,game,The type of this image is a comic strip. The type of this image is a logo. The type of this image is a,4,1
../data/test/game/JDG-1942-06-09-a-i0052.jpg,<image>The type of this image is,game,The type of this image is a chess diagram. The type of this image is a photograph. The type of this image is a,4,1
../data/test/game/GDL-1958-03-15-a-i0317.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle. The type of this image is a painting. The type of this image is,4,1
../data/test/game/IMP-1973-09-01-a-i0208.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle. The type of this image is a painting. The type of this image is,4,1
../data/test/game/IMP-1981-10-23-a-i0114.jpg,<image>The type of this image is,game,The type of this image is a wordsearch.<|endofchunk|>,4,1
../data/test/game/EXP-2013-08-14-a-i0109.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle. The type of this image is a photograph. The type of this image is,4,1
../data/test/game/EXP-2011-10-25-a-i0292.jpg,<image>The type of this image is,game,The type of this image is a Sudoku puzzle.<|endofchunk|>,4,1
../data/test/game/IMP-1989-07-01-a-i0086_3.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle. The type of this image is a painting. The type of this image is,4,1
../data/test/game/EXP-1956-03-05-a-i0103.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle. The type of this image is a painting. The type of this image is,4,1
../data/test/game/IMP-2017-11-18-a-i0260.jpg,<image>The type of this image is,game,The type of this image is a Sudoku puzzle.<|endofchunk|>,4,1
../data/test/game/EXP-2000-11-14-a-i0347_2.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle. The type of this image is a photograph. The type of this image is,4,1
../data/test/game/EXP-2014-07-11-a-i0125.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle. The type of this image is a photograph. The type of this image is,4,1
../data/test/game/EXP-1976-05-15-a-i0373.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle. The type of this image is a photograph. The type of this image is,4,1
../data/test/game/GDL-1938-09-18-a-i0054.jpg,<image>The type of this image is,game,The type of this image is a crossword. The type of this image is a photograph. The type of this image is a,4,1
../data/test/game/IMP-1973-10-31-a-i0019.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle. The type of this image is a photograph. The type of this image is,4,1
../data/test/game/JDG-1988-01-20-a-i0172.jpg,<image>The type of this image is,game,The type of this image is a crossword. The type of this image is a photograph. The type of this image is a,4,1
../data/test/game/EXP-2017-07-07-a-i0104.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>,4,1
../data/test/game/EXP-1967-09-29-a-i0450_2.jpg,<image>The type of this image is,game,The type of this image is a crossword. The type of this image is a painting. The type of this image is a,4,1
../data/test/game/GDL-1964-05-30-a-i0320.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle. The type of this image is a photograph. The type of this image is,4,1
../data/test/game/EXP-1965-10-04-a-i0242.jpg,<image>The type of this image is,game,The type of this image is a crossword. The type of this image is a photograph. The type of this image is a,4,1
../data/test/game/JDG-1987-11-06-a-i0201.jpg,<image>The type of this image is,game,The type of this image is a chess board. The type of this image is a photograph. The type of this image is a,4,1
../data/test/game/JDG-1936-02-07-a-i0064.jpg,<image>The type of this image is,game,The type of this image is a wordsearch. The type of this image is a painting. The type of this image is a,4,1
../data/test/game/EXP-1959-02-20-a-i0098.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle. The type of this image is a painting. The type of this image is,4,1
../data/test/game/GDL-1974-11-02-a-i0180_9.jpg,<image>The type of this image is,game,The type of this image is a diagram.<|endofchunk|>,4,1
../data/test/game/GDL-1915-07-04-a-i0099.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle. The type of this image is a logo. The type of this image is,4,1
../data/test/game/IMP-1967-05-03-a-i0276.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle. The type of this image is a painting. The type of this image is,4,1
../data/test/game/JDG-1974-05-18-a-i0221_2.jpg,<image>The type of this image is,game,The type of this image is a chess diagram. The type of this image is a photograph. The type of this image is a,4,1
../data/test/game/JDG-1947-12-27-a-i0052.jpg,<image>The type of this image is,game,The type of this image is a card.<|endofchunk|>,4,1
../data/test/game/EXP-1972-06-12-a-i0345_2.jpg,<image>The type of this image is,game,The type of this image is a crossword. The type of this image is a painting. The type of this image is a,4,1
../data/test/game/GDL-1964-05-30-a-i0320_6.jpg,<image>The type of this image is,game,The type of this image is a chess board. The type of this image is a painting. The type of this image is a,4,1
../data/test/game/GDL-1961-04-08-a-i0326.jpg,<image>The type of this image is,game,The type of this image is a chess board. The type of this image is a painting. The type of this image is a,4,1
../data/test/game/EXP-1981-09-01-a-i0332.jpg,<image>The type of this image is,game,The type of this image is a crossword. The type of this image is a painting. The type of this image is a,4,1
../data/test/game/EXP-2009-03-18-a-i0136.jpg,<image>The type of this image is,game,The type of this image is a wordsearch.<|endofchunk|>,4,1
../data/test/game/IMP-1941-10-18-a-i0034.jpg,<image>The type of this image is,game,The type of this image is a wordsearch. The type of this image is a map. The type of this image is a,4,1
../data/test/photo/EXP-1929-08-19-a-i0011.jpg,<image>The type of this image is,photo,The type of this image is a portrait.<|endofchunk|>,4,1
../data/test/photo/IMP-1977-11-14-a-i0107.jpg,<image>The type of this image is,photo,The type of this image is a photograph.<|endofchunk|>,4,1
../data/test/photo/EXP-2012-03-20-a-i0180.jpg,<image>The type of this image is,photo,The type of this image is a photo of a person. The type of this image is a photograph. The type of this image,4,1
../data/test/photo/IMP-1915-05-01-a-i0007.jpg,<image>The type of this image is,photo,The type of this image is a ship.<|endofchunk|>,4,1
../data/test/photo/GDL-1928-01-12-a-i0003.jpg,<image>The type of this image is,photo,The type of this image is a portrait. The type of this image is a newspaper article. The type of this image is a,4,1
../data/test/photo/IMP-1976-06-14-a-i0140.jpg,<image>The type of this image is,photo,The type of this image is a group of people. The type of this image is a group of people. The type of this,4,1
